establecimiento,filas,dataset
"('COLEGIO BENEDICTINO DE GUATEMALA', 'guatemala')",[],guatemala
"('COLEGIO WELCHES', 'guatemala')",[],guatemala
"('INSTITUTO TECNICO INDUSTRIAL AVANZADO', 'guatemala')",[],guatemala
"('LICEO MIXTO QUIRIGUA', 'guatemala')",[],guatemala
"('COLEGIO LARRY RITZMAN', 'guatemala')",[],guatemala
"('LICEO SANTA MARIA', 'guatemala')",[],guatemala
"('LICEO PREUNIVERSITARIO DE INFORMATICA Y TECNOLOGIA', 'guatemala')",[],guatemala
"('INSTITUTO MIXTO DIEGUEZ OLAVERRI', 'guatemala')",[],guatemala
"('COLEGIO MIXTO NICTE', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO INTEGRAL GUATEMALTECO', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO INTEGRAL GUATEMALTECO II', 'guatemala')",[],guatemala
"('COLEGIO PREUNIVERSITARIO DEL SUR DOMINGO DE GUZMAN', 'guatemala')",[],guatemala
"('COLEGIO PRIVADO MIXTO PROYECCION EDUCATIVA', 'guatemala')",[],guatemala
"('COLEGIO MIXTO EN COMPUTACION EL BUEN CAMINO', 'guatemala')",[],guatemala
"('CENTRO CULTURAL SAGRADA FAMILIA NO.2', 'guatemala')",[],guatemala
"('COLEGIO PRACTICO COMERCIAL NO. 1', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO BERTRAND RUSSELL', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO ALUX', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO CRISTIANO EL ARTE DE ENSEÑAR', 'guatemala')",[],guatemala
"('COLEGIO MIXTO CRISTIANO NUEVA JERUSALEN II', 'guatemala')",[],guatemala
"('COLEGIO CRISTIANO VERBO LOS ALAMOS', 'guatemala')",[],guatemala
"('COLEGIO INTEGRAL AMERICANO', 'guatemala')",[],guatemala
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE VILLA HERMOSA', 'guatemala')",[],guatemala
"('COLEGIO MIXTO SAN JOSE LA PAZ', 'guatemala')",[],guatemala
"('COLEGIO BILINGUE UN NUEVO AMANECER', 'guatemala')",[],guatemala
"('CENTRO CULTURAL SAGRADA FAMILIA NO. 2', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO PERSONALIZADO NEZEEL', 'guatemala')",[],guatemala
"('COLEGIO PRIVADO MIXTO SAN ANDRES', 'guatemala')",[],guatemala
"('COLEGIO REAL SAN PABLO', 'guatemala')",[],guatemala
"('COLEGIO JARDÍN MARÍA', 'guatemala')",[],guatemala
"('COLEGIO CENTRO CULTURAL SAGRADA FAMILIA NO. 2', 'guatemala')",[],guatemala
"('COLEGIO SANTO DOMINGO DE GUZMÁN', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO VICTOR MANUEL DUBON ESPADA', 'guatemala')",[],guatemala
"('COLEGIO EL ALAMO GUATEMALA', 'guatemala')",[],guatemala
"('LICEO VILLA HERMOSA', 'guatemala')",[],guatemala
"('LICEO EN INFORMÁTICA COMERCIAL VILLA HERMOSA', 'guatemala')",[],guatemala
"('LICEO TECNICO INDUSTRIAL PALABRA PODER', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO FORMADORES DE LÍDERES', 'guatemala')",[],guatemala
"('COLEGIO VALLE DEL SABER', 'guatemala')",[],guatemala
"('COLEGIO JUVENTUD DE LA PROMESA', 'guatemala')",[],guatemala
"('COLEGIO MIXTO CIENCIA Y ARTE PRADOS DE VILLA HERMOSA', 'guatemala')",[],guatemala
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA PRADOS DE VILLA HERMOSA', 'guatemala')",[],guatemala
"('LICEO DEL SUR LOS ALAMOS', 'guatemala')",[],guatemala
"('LICEO DEL SUR LOS ÁLAMOS', 'guatemala')",[],guatemala
"('LICEO SAN MIGUEL PETAPA', 'guatemala')",[],guatemala
"('INSTITUTO TÉCNICO EMILIANI SOMASCOS', 'guatemala')",[],guatemala
"('INSTITUTO TECNICO EMILIANI SOMASCOS', 'guatemala')",[],guatemala
"('COLEGIO MÓNACO RIBERA', 'guatemala')",[],guatemala
"('COLEGIO MIXTO CALIOPE', 'guatemala')",[],guatemala
"('INSTITUTO DE EDUCACION MEDIA MIGUEL SOTO BARILLAS', 'guatemala')",[],guatemala
"('LICEO EMPRESARIAL DEL VALLE', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO MUNDO DE LA CIENCIA', 'guatemala')",[],guatemala
"('COLEGIO SMP', 'guatemala')",[],guatemala
"('COLEGIO PRIVADO DIOS CON NOSOTROS', 'guatemala')",[],guatemala
"('COLEGIO ROSEANDO PEQUEÑAS ESTRELLAS', 'guatemala')",[],guatemala
"('LICEO RICHMOND', 'guatemala')",[],guatemala
"('COLEGIO TECNICO SUIZO', 'guatemala')",[],guatemala
"('LICEO PREUNIVERSITARIO SANTINY', 'guatemala')",[],guatemala
"('LICEO INTEGRAL NAGYOS 2', 'guatemala')",[],guatemala
"('COLEGIO CEDROS INTEGRAL', 'guatemala')",[],guatemala
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA POR MADUREZ', 'guatemala')",[],guatemala
"('LICEO EVANGELICO PRADOS DE VILLAHERMOSA', 'guatemala')",[],guatemala
"('CENTRO EDUCATIVO PRIVADO MONTE AZUL', 'guatemala')",[],guatemala
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA SAN MIGUEL', 'guatemala')",[],guatemala
"('COLEGIO CIENTIFICO DE COMPUTACION PROFESIONAL DIVERSIFICADO', 'guatemala')",[],guatemala
"('LICEO PRIVADO MIXTO VILLAHERMOSA', 'guatemala')",[],guatemala
"('CENTRO ESTUDIANTIL FENIX CEF', 'guatemala')",[],guatemala
"('LICEO JOSE JOAQUIN PALMA ', 'guatemala')",[],guatemala
"('COLEGIO MIXTO NUEVA VIDA', 'guatemala')",[],guatemala
"('COLEGIO CLASICO GUATEMALTECO', 'guatemala')",[],guatemala
"('COLEGIO PRIVADO MIXTO VILLA ALEGRE ', 'guatemala')",[],guatemala
"('CENTRO CULTURAL SAGRADA FAMILIA NO. 1', 'guatemala')",[],guatemala
"('LICEO LATINOAMERICANO', 'guatemala')",[],guatemala
"('LICEO EN INFORMATICA COMERCIAL VILLA HERMOSA', 'guatemala')",[],guatemala
"('LICEO CRISTIANO EN COMPUTACION CIENCIA Y SABIDURIA', 'guatemala')",[],guatemala
"('INSTITUTO NORMAL MIXTO ALEJANDRO CORDOVA', 'huehuetenango')",[],huehuetenango
"('COLEGIO MIXTO ASTURIAS', 'huehuetenango')",[],huehuetenango
"('COLEGIO DE LA SALLE', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO MIXTO LA AURORA', 'huehuetenango')",[],huehuetenango
"('COLEGIO DE LA SALLE ', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE CIENCIAS COMERCIALES', 'huehuetenango')",[],huehuetenango
"('LICEO Y ACADEMIA ADVENTISTA DIEGUEZ OLAVERRI', 'huehuetenango')",[],huehuetenango
"('COLEGIO TECNICO INDUSTRIAL SAN JOSE J.M.', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO DE CIENCIAS COMERCIALES', 'huehuetenango')",[],huehuetenango
"('LICEO EVANGELICO EL ALBA', 'huehuetenango')",[],huehuetenango
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'huehuetenango')",[],huehuetenango
"('LICEO PREUNIVERSITARIO DE INFORMATICA', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO MINERVA', 'huehuetenango')",[],huehuetenango
"('COLEGIO SAN FRANCISCO JAVIER DE HUEHUETENANGO', 'huehuetenango')",[],huehuetenango
"('COLEGIO PREUNIVERSITARIO CAMBRIDGE', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO MIXTO CHIMUSINIQUE', 'huehuetenango')",[],huehuetenango
"('COLEGIO TECNOLÓGICO EN COMPUTACIÓN', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO MIXTO LA HERMOSA', 'huehuetenango')",[],huehuetenango
"('COLEGIO IBEROAMERICANO DE HUEHUETENANGO', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO AMERICANO', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO A DISTANCIA AULA VIRTUAL', 'huehuetenango')",[],huehuetenango
"('LICEO MIXTO SAN JOSE', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO HERMANO PEDRO', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO EL DIVINO MAESTRO', 'huehuetenango')",[],huehuetenango
"('COLEGIO PREUNIVERSITARIO ALBERT EINSTEIN', 'huehuetenango')",[],huehuetenango
"('COLEGIO TECNOLOGICO DEL VALLE', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO CRISTIANO PALABRA EN ACCION', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO MARRIOT', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO TECNOLÓGICO SION', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO MARRIOT BRILLANTE', 'huehuetenango')",[],huehuetenango
"('INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD INTECAP', 'huehuetenango')",[],huehuetenango
"('LICEO CANADIENSE DEL NOR OCCIDENTE', 'huehuetenango')",[],huehuetenango
"('COLEGIO TECNOLÓGICO DEL VALLE', 'huehuetenango')",[],huehuetenango
"('COLEGIO TECNOLÓGICO DE HUEHUETENANGO', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO RAFAEL LANDIVAR', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO CENTROAMERICANO HUEHUETECO', 'huehuetenango')",[],huehuetenango
"('LICEO PREUNIVERSITARIO DE INFORMÁTICA', 'huehuetenango')",[],huehuetenango
"('LICEO CRISTIANO MIXTO TIERRA FERTIL', 'huehuetenango')",[],huehuetenango
"('COLEGIO REAL DE GUATEMALA', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO EL CEDRO', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGÉLICO MIXTO FILADELFIA', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO PODER Y AUTOFORMACIÓN EXCELENCIA  CEPAGE', 'huehuetenango')",[],huehuetenango
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'huehuetenango')",[],huehuetenango
"('LICEO CRISTIANO NUEVOS HORIZONTES', 'huehuetenango')",[],huehuetenango
"('COLEGIO DE EDUCACIÓN Y DESARROLLO INTEGRAL XETENAM', 'huehuetenango')",[],huehuetenango
"('COLEGIO PREUNIVERSITARIO LICEO GUATEMALA', 'huehuetenango')",[],huehuetenango
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX', 'huehuetenango')",[],huehuetenango
"('LICEO EVANGÉLICO EL ALBA', 'huehuetenango')",[],huehuetenango
"('COLEGIO MIXTO PRÓCERES PLUS FIN DE SEMANA', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO DAME', 'huehuetenango')",[],huehuetenango
"('LICEO CRISTIANO MIXTO TIERRA FÉRTIL', 'huehuetenango')",[],huehuetenango
"('COLEGIO INTEGRAL FORMATIVO ROBLES', 'huehuetenango')",[],huehuetenango
"('COLEGIO INTEGRAL FORMATIVO ROBLES DE HUEHUETENANGO', 'huehuetenango')",[],huehuetenango
"('COLEGIO TÉCNICO PROFESIONAL DE OCCIDENTE', 'huehuetenango')",[],huehuetenango
"('COLEGIO CATÓLICO LA INMACULADA CONCEPCIÓN', 'huehuetenango')",[],huehuetenango
"('COLEGIO REAL AMERICANO', 'huehuetenango')",[],huehuetenango
"('PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA, PRONEA', 'huehuetenango')",[],huehuetenango
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX DEPARTAMENTAL', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO NUEVO AMANECER', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO DE CIENCIAS COMERICALES', 'huehuetenango')",[],huehuetenango
"('COLEGIO MIXTO PROVADO PRÓCERES PLUS', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGÉLICO PARA ADULTOS GUATEMALTECOS EL SHADAI', 'huehuetenango')",[],huehuetenango
"('COLEGIO EUROPEO', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO JERUSALEN ', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO HUEHUETECO', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA RAFAEL LANDIVAR ', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO RAFAEL LANDIVAR ', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO DEL NIVEL MEDIO LICEO HUEHUETECO', 'huehuetenango')",[],huehuetenango
"('INSTITUTO DIVERSIFICADO DE PERITO EN ADMINISTRACIÓN PÚBLICA J.V.', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO PRIVADO BETH SHALOM ', 'huehuetenango')",[],huehuetenango
"('IPMB Y BACHILLERATO POR MADUREZ DR. JORGE VIDES MOLINA ', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO GABRIELA MISTRAL', 'huehuetenango')",[],huehuetenango
"('INSTITUTO DIVERSIFICADO PRIVADO MIXTO LUIS ARTURO LEMUS ', 'huehuetenango')",[],huehuetenango
"('LICEO MIXTO CANADIENSE DE OCCIDENTE', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO SAN LORENZO', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO PARA ADULTOS GUATEMALA ', 'huehuetenango')",[],huehuetenango
"('INSTITUTO EVANGELICO MIXTO BEREA', 'huehuetenango')",[],huehuetenango
"('ESCUELA NORMAL DE EDUCACION FISICA', 'huehuetenango')",[],huehuetenango
"('ESCUELA NORMAL BILINGUE INTERCULTURAL JAXNAQTZAL MAM KYE AJXNAQTZAL', 'huehuetenango')",[],huehuetenango
"('COLEGIO MIXTO INTEGRAL JUANA DE ARCO', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO EMANUEL ', 'huehuetenango')",[],huehuetenango
"('COLEGIO INTEGRAL EMPRESARIAL POR MADUREZ CIEM', 'huehuetenango')",[],huehuetenango
"('LICEO EVANGELICO MIXTO MONTE SINAI ', 'huehuetenango')",[],huehuetenango
"('CENTRO TECNOLOGICO AVANZADO CETA', 'huehuetenango')",[],huehuetenango
"('LICEO PREUNIVERSITARIO EMPRESARIAL DEL NOROCCIDENTE', 'huehuetenango')",[],huehuetenango
"('COLEGIO MIXTO BILINGUE TECNOLOGICO FELIPE RINALDI', 'huehuetenango')",[],huehuetenango
"('COLEGO PRIVADO MIXTO HERMANO PEDRO', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO MONTESSORI', 'huehuetenango')",[],huehuetenango
"('COLEGIO CRISTIANO TABERNACULO DE LA FE', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO LA SABIDURIA', 'huehuetenango')",[],huehuetenango
"('INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO PARA ADULTOS GUATEMALTECOS EL SHADDAI ', 'huehuetenango')",[],huehuetenango
"('COLEGIO CRISTIANO TABERNACULO DE LA FE ', 'huehuetenango')",[],huehuetenango
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES', 'huehuetenango')",[],huehuetenango
"('INSTITUTO BASICO EXPERIMENTAL CON ORIENTACION OCUPACIONAL FE Y ALEGRIA NO. 38', 'huehuetenango')",[],huehuetenango
"('COLEGIO INTEGRAL HUMANISTICO CHIANTLECO', 'huehuetenango')",[],huehuetenango
"('INSTITUTO NORMAL MIXTO', 'huehuetenango')",[],huehuetenango
"('COLEGIO JUAN PABLO II', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO RIO QUISIL', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO LOS ANDES', 'huehuetenango')",[],huehuetenango
"('COLEGIO JUAN PABLOII', 'huehuetenango')",[],huehuetenango
"('COLEGIO PARROQUIAL NUESTRA SEÑORA DE CANDELARIA', 'huehuetenango')",[],huehuetenango
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX FE Y ALEGRÍA NO. 12', 'huehuetenango')",[],huehuetenango
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX CENTRO DE EDUCACIÓN BÁSICA ALTERNATIVA DE CHIANTLA PMF', 'huehuetenango')",[],huehuetenango
"('COLEGIO INTEGRAL HUMANÍSTICO CHIANTLECO', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO GENESIS', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO XEPON', 'huehuetenango')",[],huehuetenango
"('COLEGIO MIXTO INTERCULTURAL MALACATANCITO', 'huehuetenango')",[],huehuetenango
"('LICEO CATÓLICO MIXTO SAGRADO CORAZÓN DE JESÚS', 'huehuetenango')",[],huehuetenango
"('ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA AMERG', 'huehuetenango')",[],huehuetenango
"('ASOCIACIÓN DE MAESTROS DE EDUCACIÓN RURAL DE GUATEMALA AMERG', 'huehuetenango')",[],huehuetenango
"('COLEGIO PARROQUIAL MIXTO SANTA ANA', 'huehuetenango')",[],huehuetenango
"('INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA NOCTURNA', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO EMANUEL', 'huehuetenango')",[],huehuetenango
"('COLEGIO TECNOLÓGICO RURAL', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO TECNOLÓGICO RURAL', 'huehuetenango')",[],huehuetenango
"('INSTITUTO DE NIVEL DIVERSIFICADO POR COOPERATIVA', 'huehuetenango')",[],huehuetenango
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO I.P.E.V.', 'huehuetenango')",[],huehuetenango
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR MUNICIPALCEEXM', 'huehuetenango')",[],huehuetenango
"('INSTITUTO NORMAL MIXTO PRIVADO SAN ANDRES', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO PERLA ESCONDIDA', 'huehuetenango')",[],huehuetenango
"('COLEGIO INTEGRAL EMPRESARIAL CUILQUENSE POR MADUREZ', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO JOSE ERNESTO MONZON', 'huehuetenango')",[],huehuetenango
"('COLEGIO PARROQUIAL PRIVADO MIXTO NUESTRO SEÑOR DE ESQUIPULAS', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO NENTONENSE', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGÉLICO MIXTO LA VID VERDADERA', 'huehuetenango')",[],huehuetenango
"('COLEGIO MIXTO CHACULENSE CONNIE VANDERHYDEN', 'huehuetenango')",[],huehuetenango
"('COLEGIO INTERCULTURAL PRIVADO MIXTO CIENCIA APLICADA', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO MIXTO LA VID VERDADERA', 'huehuetenango')",[],huehuetenango
"('LICEO TECNOLOGICO FLOR DEL CAFE', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO MAYA SOCIAL PARTICULAR B´ELAJ N´OJ', 'huehuetenango')",[],huehuetenango
"('LICEO PREUNIVERSITARIO MIXTO DEL VALLE', 'huehuetenango')",[],huehuetenango
"('COLEGIO MIXTO LA CONCORDIA', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO HISPANOAMERICANO', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGÉLICO MIXTO GETSEMANÍ', 'huehuetenango')",[],huehuetenango
"('COLEGIO INTEGRAL EMPRESARIAL SAMPEDRANO POR MADUREZ', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO MIXTO GETSEMANI', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO SAMPEDRANO ', 'huehuetenango')",[],huehuetenango
"('LICEO MIXTO PRIVADO CAMPOSECO', 'huehuetenango')",[],huehuetenango
"('INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL QANIL', 'huehuetenango')",[],huehuetenango
"('INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURA LA ASUNCION', 'huehuetenango')",[],huehuetenango
"('INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL AL DESPERTAR', 'huehuetenango')",[],huehuetenango
"('INSTITUTO MIXTO B`ALUNH Q`ANA', 'huehuetenango')",[],huehuetenango
"('LICEO MIXTO JACALTECO', 'huehuetenango')",[],huehuetenango
"('INSITUTO MIXTO COMUNITARIO DE EDUCACIÓN BILINGÜE INTERCULTURAL Q´ANIL', 'huehuetenango')",[],huehuetenango
"('INSTITUTO MIXTO LA LAGUNA DE LAS FLORES', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO SAN JOSÉ TZISBAJ', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO INTERCULTURAL DE OCCIDENTE', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO DIVERSIFICADO JACALTENANGO', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO COMUNITARIO SAN JOSÉ TZISBAJ', 'huehuetenango')",[],huehuetenango
"('COLEGIO PREUNIVERSITARIO ROYAL', 'huehuetenango')",[],huehuetenango
"('INSTITUTO MIXTO B ALUNH Q ANA', 'huehuetenango')",[],huehuetenango
"('COLEGIO JUAN JACOBO ROUSSEAU', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO', 'huehuetenango')",[],huehuetenango
"('INSTITUTO NORMAL MIXTO PRIVADO', 'huehuetenango')",[],huehuetenango
"('LICEO TÉCNICO LIBERADOR KAROL WOJTILA', 'huehuetenango')",[],huehuetenango
"('COLEGIO LICEO TÉCNICO LIBERADOR KAROL WOJTILA', 'huehuetenango')",[],huehuetenango
"('COLEGIO PARROQUIAL SAN PEDRO', 'huehuetenango')",[],huehuetenango
"('LICEO TÉCNICO LIBERADOR KAROL WOJTYLA', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO NUEVO HORIZONTE', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO PREUNIVERSITARIO CIENTIFICO INTEGRAL', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGÉLICO MIXTO PRIVADO EMANUEL', 'huehuetenango')",[],huehuetenango
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA BILINGÜE INTERCULTURAL KAWIL KYE KOJB´IL', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO EL SHADDAI', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO EDNA EDITH HERRERA VILLATORO', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGÉLICO PRIVADO MIXTO NUEVO HORIZONTE', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO PREUNIVERSITARIO CIENTÍFICO INTEGRAL', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO GARNETT', 'huehuetenango')",[],huehuetenango
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX GRUPO CEIBA', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO EDNA EDITH HERREERA VILLATORO', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO WELLMANN', 'huehuetenango')",[],huehuetenango
"('INSTITUTO NORMAL MIXTO PRIVADO AJPON ', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO MONTE HOREB', 'huehuetenango')",[],huehuetenango
"('LICEO JAPONES', 'huehuetenango')",[],huehuetenango
"('CENTRO EDUCATIVO COMUNITARIO ADVENTISTA SINAI', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO LIBERTENSE', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO EMMANUEL', 'huehuetenango')",[],huehuetenango
"('INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA ANEXA A IMBANC', 'huehuetenango')",[],huehuetenango
"('INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACION PRIMARIA', 'huehuetenango')",[],huehuetenango
"('COLEGIO CRISTIANO EL LABRADOR', 'huehuetenango')",[],huehuetenango
"('COLEGIO MIXTO ADVENTISTA VALPARAISO', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO ESFUERZO', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PARTICULAR MIXTO DEMOCRACENSE', 'huehuetenango')",[],huehuetenango
"('COLEGIO PARROQUIAL PRIVADO MIXTO SANTA TERESITA DEL NIÑO JESÚS', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO MIXTO NAZARET', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACIÓN PRIMARIA INTERCULTURAL', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO INTERCULTURAL', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGÉLICO MIXTO LAS DOCE PERLAS', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO SUPERACIÓN', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGÉLICO PRIVADO MIXTO CASTILLO FUERTE', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGÉLICO MIXTO NAZARET', 'huehuetenango')",[],huehuetenango
"('COLEGIO EVANGELICO PRIVADO MIXTO CASTILLO FUERTE', 'huehuetenango')",[],huehuetenango
"('INSTITUTO MIXTO PRIVADO DANIEL ARMAS', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DANIEL ARMAS ', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA BACHILLERATO POR MADUREZ ', 'huehuetenango')",[],huehuetenango
"('INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACION PRIMARIA INTERCULTURAL', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO EL SENDERO DEL SABER', 'huehuetenango')",[],huehuetenango
"('COLEGIO PRIVADO MIXTO EL FORMADOR', 'huehuetenango')",[],huehuetenango
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, TODOSANTERO', 'huehuetenango')",[],huehuetenango
"('LICEO PRIVADO MIXTO MAM DE DESARROLLO EDUCATIVO', 'huehuetenango')",[],huehuetenango
